timestamp,text,,,,,
11/19/2021 5:26,halooo admin aku abis topup dana 2jt tapi saldo di rek bri udah kepotong di dana saldonya kenapa masih 0 yaaa… https://t.co/oowozqaSdW,,,,,
11/19/2021 5:14,@danawallet @JBLindonesia Payment dari tanggal 8, mengajukan keluhan tgl 12, dibilang 1*24 jam hari kerja, ga ngert… https://t.co/2dw42yCt8N,,
11/19/2021 4:55,@tunadiaconsta @danawallet @danasupport mau DM kakak nya gabisa:(,,,,,
11/19/2021 4:52,@danawallet Udah masuk trims. Km telat.,,,,,
11/19/2021 4:41,@danawallet cek DM min,,,,,
11/19/2021 4:19,@danawallet Isi data ada 26 pertanyaan 😂😂😂😂 saya cuman pengen tau aja, secara general saja, itu kenapa???,,,
11/19/2021 4:10,RT @danawallet: Punya toko emang lebih gampang kalau gabung DANA Bisnis! Nih, ada berbagai macam manfaat kalau kamu gabung DANA Bisnis sala…,,,,
11/19/2021 4:05,min @danawallet saya mau premiumin akun DANA tapi ktp saya udah dipake di akun DANA saya yang udah gak aktif, minta bantuan nya ya min,,,,
11/19/2021 4:05,Hoiiiiiii @danawallet @danasupport, ini ada apa dg account gw??? Kenapa ga bisa beli??? TC yang mana, sejak 11 11 p… https://t.co/j7W5ASrl8V,,,
11/19/2021 3:36,@danawallet Masa gini mulu min? https://t.co/8MaIYsVlra,,,,,
11/19/2021 2:49,Halo, aku cancel transaksi pulsa tgl 3Nov tapi dana ku masih terpotong. Pulsanya gak masuk, uang ku yg di dana juga… https://t.co/lSum2lYkqN,,,
11/19/2021 2:43,@danawallet kok eror mulu?,,,,,
11/19/2021 2:41,@danawallet Tiap hari transaksi pake dana kayaknya 😅,,,,,
11/19/2021 2:41,RT @danawallet: Siap weekend-an bisa jalan jalan &amp; belanja hemat di A+ Rewards! Serbu Flash Sale mulai dari Rp1.111* dan hot deals spesial…,,,,,
11/19/2021 2:40,@danawallet Alhamdulillah selalu lancar pake DANA 😍,,,,,
11/19/2021 2:39,RT @danawallet: Sekarang kamu bisa cek status Kirim Uangmu ke Bank lho di DANA kalo proses transfermu pending. Bisa cek di Riwayat Transaks…,,,,,
11/19/2021 2:39,@danawallet Biasanya aku baca webtoon min hehe😁,,,,,
11/19/2021 2:39,RT @danawallet: Dalam membaca, ada kualitas meditasi di mana otak sepenuhnya fokus pada satu tugas, sehingga mengurangi stres dan meningkat…,,,
11/19/2021 2:39,@danawallet Asiknya pespon di DANA 😍,,,,,
11/19/2021 2:38,RT @danawallet: Mmmm, ada jawaban nih buat adimas kalo mau nonton konser &amp; ngedate virtual bareng idola, bisa banget dapetin di DANA Auctio…,,,
11/19/2021 2:38,@danawallet Artisnya yg humble min keren 😌,,,,,
11/19/2021 2:38,RT @danawallet: Ikutan DANA Auction 9 - 11 Nov bareng Patricia Gouw &amp; Edrict Tjandra bakal jadi host nih, pakai DANA Points kamu buat menan…,,,,
11/19/2021 2:37,@danawallet Banyak bgt promo di dana 😍,,,,,
11/19/2021 2:37,RT @danawallet: Seiring berjalannya waktu, upaya marketing yang dilakukan UMKM semakin kompetitif. Apalagi dengan adanya Harbolnas, hari an…,,,
11/19/2021 2:37,@danawallet Msh ada nih min sisa poin saya 😅,,,,,
11/19/2021 2:36,RT @danawallet: Mau dapetin DANA Points 2x lebih banyak? Tenang aja, ada Extra Points Time di #DANAPestaPoin. Catet tanggalnya di 7 - 11 No…,,,,
11/19/2021 2:36,@danawallet Asik bangeett 😍,,,,,
11/19/2021 2:36,RT @danawallet: Yuk wujudin mimpi nongkrong virtual bareng artis idola &amp; menangin hadiah total miliaran rupiah* di DANA Auction 9 - 11 Nov.…,,,,,
11/19/2021 2:35,@danawallet Mantep bangeet miinn 😍,,,,,
11/19/2021 2:35,@danawallet Asik2 bgt hadiahnya ya min 😍,,,,,
11/19/2021 2:35,@danawallet Udah ikutan dong min 😍,,,,,
11/19/2021 2:34,RT @danawallet: Yang mau sukses ikutan DANA Auction besok simak nih tipsnya! Akan ada Patricia Gouw &amp; Edrick Tjandra yang ramein acaranya b…,,,,,
11/19/2021 2:34,RT @danawallet: A+ Rewards spesial buat kamu! Ada hiburan online hemat di A+ Rewards, yuk serbu Flash Sale mulai dari Rp1.111* dan hot deal…,,,,
11/19/2021 2:34,RT @danawallet: TemanDANA, ikutan IG Live DANA tanggal 9 November 2021, yuk! Di IG Live ini, DANA bakal mengumumkan pemenang giveaway DANA…,,
11/19/2021 2:33,RT @danawallet: HARI PERTAMA! Tonton Live Streaming #DANAPestaPoin 11.11 periode 9 - 11 Nov pukul 12.00 WIB, 15.00 WIB, 18.00 WIB bareng @p…,,,
11/19/2021 2:33,RT @danawallet: HARI PERTAMA! Tonton Live Streaming #DANAPestaPoin 11.11 periode 9 - 11 Nov pukul 12.00 WIB, 15.00 WIB, 18.00 WIB bareng @p…,,,
11/19/2021 2:33,RT @danawallet: Ayo Tonton Live Streaming &amp; serbu DANA Points GRATIS di sini 😲. Pantengin terus Live Streaming yaa &amp; Ikutan Extra Points Ti…,,,,,
11/19/2021 2:33,RT @danawallet: Selamat Hari Pahlawan Nasional, TemanDANA! Semua orang bisa menjadi pahlawan di mana saja, mulai dari tempat kerjamu. Simak…,,,
11/19/2021 2:32,RT @danawallet: “Jangan memperbanyak lawan, tetapi perbanyaklah kawan!” - Bung Tomo,,,,
11/19/2021 2:32,RT @danawallet: Yuk masih ada waktu buat kumpulin poinnya dan ikuti DANA Auctionnya buat dapetin hadiah favoritmu. Masih ada Extra Points T…,,,,,
11/19/2021 2:32,RT @danawallet: Jadwal Live DANA Auction Hari Ini! Selamat berburu hadiah favorimu hari ini yaa. Masih ada @patgouw &amp; @edrictjandra yang ba…,,,,,
11/19/2021 2:32,RT @danawallet: SIAP-SIAP BESOK! Pantengin terus IG Story kita untuk scan QR pakai aplikasi DANA dan dapetin vocer @tix_id Rp15Rb* Inget bu…,,,,,
11/19/2021 2:32,RT @danawallet: HARI TERAKHIR! Yuk menangin hadiah inceran kamu di DANA Auction hari ini ya guys, udah tau belum pada mau hadiah apa? Masih…,,,,
11/19/2021 2:32,RT @danawallet: Nih! Ada @lazada_id dan serbu Voucher makan di A+ Rewards yang bikin kamu kenyang hemat~ 🤩 Yuk, daftar Lazada di DANA dan s…,,,,
11/19/2021 2:32,RT @danawallet: TemanDANA pegiat UMKM, perlu lebih aware dengan kebijakan pemerintah terkait usaha dan benefit yang bisa kamu dapatkan. Iku…,,,,
11/19/2021 2:31,RT @danawallet: Ada yang seru bagi pengguna iPhone lho~ 📱,,,,,
11/19/2021 2:31,RT @danawallet: TemanDANA, ikutan giveaway bareng JBL ini, yuk. Kamu bisa berkesempatan mendapatkan JBL Quantum 100 hingga undangan mabar b…,,,
11/19/2021 2:31,RT @danawallet: Udah pasti tenang banget deh setiap transaksi pakai DANA~ Mau cek status Kirim Uangmu ke Bank di DANA tinggal buka bagian R…,,,,,
11/19/2021 2:31,RT @danawallet: Mempertahankan produktivitas selama pandemi bisa dimulai dengan kekuatan kebaikan di lingkungan kerja. Kebaikan juga bisa b…,,,,,
11/19/2021 2:31,RT @danawallet: Tonton film @eternals @marvelindonesia di bioskop kesayanganmu! Beli tiket di @tix_id pastinya bayar pakai DANA yaa. Tetap…,,,,,
11/19/2021 2:31,RT @danawallet: Perhatiin yuk gais tip berikut, ada cara bebas drama buat atur keuangan nih! Mulai dari terbuka soal keuangan, terapkan rum…,,,
11/19/2021 2:31,RT @danawallet: Ada #InfoPentingDANA hari ini! Buat kamu yang mau transaksi ini itu pakai DANA, kamu harus tau nih limit transaksi yang kam…,,,,
11/19/2021 2:31,RT @danawallet: Ayo bikin mabarmu makin asyik, 11.11 Mega Sale @realmobilelegendsid pakai DANA di Google Play dapetin banyak diskooon dan B…,,,,
11/19/2021 2:30,RT @danawallet: TemanDANA, sebagian besar kita sekarang berada di dunia dengan budaya kerja yang selalu terhubung, selalu aktif, dan sangat…,,
11/19/2021 2:30,RT @danawallet: Coba cek yuk, kamu salah satunya bukan ya yang bebas gaptek? Komen yuk👇. Kalo buat urusan Kirim Uang pakai DANA aja, biar g…,,,
11/19/2021 2:30,RT @danawallet: Belanja belanja belanja! Beli Voucher DANA Deals di DANA hanya Rp500 hematnya s/d Rp20Rb* untuk kamu yang pingin belanja di…,,,,,
11/19/2021 2:30,RT @danawallet: Coba cek yuk, kamu salah satunya bukan ya yang bebas gaptek? Komen yuk👇. Kalo buat urusan Kirim Uang pakai DANA aja, biar g…,,,
11/19/2021 2:30,RT @danawallet: TemanDANA, tahukah kamu tentang program Kampus Merdeka yang diadakan oleh Kementerian Pendidikan, Kebudayaan, Riset dan Tek…,,
11/19/2021 2:30,@danawallet Anti ribet2 club pokoknya ya min 😍,,,,,
11/19/2021 2:29,RT @danawallet: Nah, gitu guys ceritanyaa..... Urusan Kirim Uang pakai DANA aja gak pusing ada drama gaptek nyari ATM lagi. Pastinya prakti…,,,,
11/19/2021 2:29,@danawallet Pengen buka bisnis deh 😍,,,,,
11/19/2021 2:29,RT @danawallet: Punya toko emang lebih gampang kalau gabung DANA Bisnis! Nih, ada berbagai macam manfaat kalau kamu gabung DANA Bisnis sala…,,,,
11/19/2021 2:26,Bukannya apa-apa nih ya, tapi beneran deh, gak perlu berteknologi tinggi kok kalo pake DANA soalnya emang kalangan… https://t.co/q1gqc3asX4,,,
11/19/2021 2:26,Sebagai mentri keuangan di rumah tangga, harus tau tuh tiap bulan tagihan atau cicilan apa aja yang harus dibayarke… https://t.co/PFhZjdDGG0,,,,
11/19/2021 2:25,Kalo abis gajian, ku itu termasuk si tim gercep buat bayar ini bayar itu 😁 biar ketauan sisa nya yang buat dipake j… https://t.co/pQj5emYDJw,,,,
11/19/2021 2:25,Jangkauan DANA bukan cuma kirim mengirim uang atau bahkan bayar tagihan aja ya, bisa buat bisnis juga loh. Jadi bia… https://t.co/9rZOxccTmH,,,,
11/19/2021 2:14,Apa harus buat laporan Polisi biar kalian bertanggung jawab?? @danawallet,,,,,
11/19/2021 2:14,Sudah di kirim bukti riwayat transaksi berulang ulang, kalau gak ada uang masuk.. apa semua cs nya dana ini cuma co… https://t.co/kRX3fvVlbq,,,,
11/19/2021 2:14,Sumpah @danawallet bikin emosi..😤😤topup dana dri mbanking tgl 3 november saldo tabungan udh kepotong, saldo DANA ny… https://t.co/SEp56x4OsA,,,,
11/19/2021 2:07,@parkeeapps mau link ke @danawallet malah begini tampilannya.. Gimana linknya ?? Hadeh.. https://t.co/Ydl5LNSgTH,,,,,
11/19/2021 2:04,@danawallet Dana kapan restock pulsanya ya ? udah dari semalam kosong terus. https://t.co/fZTjZLgjVK,,,,,
11/19/2021 1:55,@danawallet min saya mau ganti nomer hp di aplikasi tapi tdk bisa, karena ktp saya sudah terdaftar di nomer hp anak saya,,,,
11/19/2021 1:23,@danawallet CEK DM MIN,,,,,
11/19/2021 0:32,@oka_vian @danawallet Indosat pulsa sama data lagi gangguan nasional om.,,,,,
11/19/2021 0:29,@danawallet mau beli paketan internet Indosat kosong semua min? Bentar kg kuota abis ni,,,,,
11/18/2021 22:48,@danawallet dana bisa isi ewallet produk lain dong sama bayar2 VIrtual akun bank... biar makin keren.. hehehe,,,,,
11/18/2021 22:21,@danawallet Pulsa belum masuk tapi dana sudah terpotong. https://t.co/qJZB2AgdAZ,,,,,
11/18/2021 22:19,@danawallet Saya isi pulsa pakai dana, sudah terpotong, tapi pulsa belum masuk . Bagaimana ini,,,
11/18/2021 21:15,Baru kali ini transaksi pulsa pake @danawallet udah 20 jam tapi saldo belom juga masuk,,,,,
11/18/2021 19:09,@danawallet Kak bisa bantu pengajuan no hp yang tidak aktif sudah di ACC tapi salah masukan no baru ..gimana donk???,,,,,
11/18/2021 17:47,@ValentinaPital2 @danawallet Aku udh cek, kalo jaringan engg bakalan bisa muter cdrama iqiyi, itu gue buka dana amp… https://t.co/4LLOJrH4hn,,,
11/18/2021 16:33,@danawallet hallo kak, apa bisa mengajukan sponsorship ke dana? apakah ada kontak yang bisa dihubungi?,,,,
11/18/2021 16:10,@danawallet mohon maaf ini duit sy kenapa kaga masuk ya mbak/mas? masalahnya gak sedikit loh. tolong jgn bikin oran… https://t.co/lbyonSWlur,,,,,
11/18/2021 13:15,Halo @danawallet kok saya isi pulsa gagal terus ya? Apa sekarang di batas jika ingin mengisi pulsa dalam waktu berd… https://t.co/Urq8rpVl84,,,,,
11/18/2021 12:38,@danawallet Mohon bantuannya kka,,,,,
11/18/2021 12:38,@danawallet sudah saya buat laporan, tapi belum ada balasan yang dari pihak Dana nya https://t.co/irMmMCqsUF,,,,
11/18/2021 12:32,@danawallet Kan ini juga lewat whatsapp -.-,,,,,
11/18/2021 12:19,@danawallet min, aplikasinya nge lag parah, baru pertama buka dr 20mnt tadi ga slese2 loadingnya,,,
11/18/2021 12:14,aku males bgt megang uang cash taaaaaapi 0as aku butuh uang cash aku pakai DANA karena gampang buat ambil dimana aj… https://t.co/M02Ly9XT83,,,,,
11/18/2021 11:30,@danawallet akun dana dengan nomor 0895321369356 saya kenapa tidak bisa transfer https://t.co/CMt21zb7jo,,,,,
11/18/2021 11:29,@ValentinaPital2 @danawallet semalem tf dana ke bank gagal terus, but tadi pagi udah bisa sih,,,,
11/18/2021 11:07,@danawallet gajelas,,,,,
11/18/2021 10:53,@danawallet Ini itu gak bisa min. Saya butuh cepat.,,,,,
11/18/2021 10:51,@danawallet Hello... Kalo bisa ngapain saya tanya,,,,,
11/18/2021 10:33,@danawallet min, saya kok gak bisa regist dana premium ya? Setiap diproses foto orangnya gagal terus, cs wa off ter… https://t.co/bEPiDNAzH1,,,
11/18/2021 10:09,@danawallet min dm dibales dong, biar cepet seleesai masalahnya,,,,
11/18/2021 9:56,PAKAI DANA HIDUP BEBAS?? DRAMA @danawallet https://t.co/gaP12eKicy,,,,,
11/18/2021 9:55,@bigwint0day @danawallet TF kmn?? aku Tf aman2 aja nih.. coba cek jaringan nya, soalnya aku prnah gitu. ga tau nya… https://t.co/yZ6oTAQUFD,,,,
11/18/2021 9:54,Simpan Kartu Bank Untuk Bayar Lebih Mudah  asyiiikkkk @danawallet https://t.co/X12QVz9GCW,,,,,
11/18/2021 9:54,min @danawallet kok udh 2hari gabisa login ya sekalinya bisa ke back sendiri appnya. apa lagi error dari sananya ya?,,,,,
11/18/2021 9:48,Transfer Antar Bank. Pakai @danawallet GRATIS jd enak deh uang admin transfernya bisa buat beli cilok 😍 https://t.co/FZ7Sxm7nV9,,,,,
11/18/2021 9:47,semanjak pakai @danawallet hidupku BEBAS DRAMA 😘 https://t.co/OrZ74mN0OU,,,,,
11/18/2021 9:22,AKU PAS PAKAI DANA @danawallet HAPPY BANGET DUNK https://t.co/iQ1QcpYMFY,,,,,
11/18/2021 9:16,@danawallet kenapa ya sy buka aplikasi dana seperti ini terus tampilannya? https://t.co/AZmQytKA1v,,,,,
11/18/2021 9:00,Beli Vouher di Google Play bayarnya pakai @danawallet https://t.co/j3k9v7rVMa,,,,,
11/18/2021 8:58,Aku pakai aplikasi DANA gak khawatir karena 100% AMAN @danawallet https://t.co/GQXGiXyHvZ,,,,,
11/18/2021 8:40,@danawallet terimakasih admin,,,,,
11/18/2021 8:27,@danawallet halo kak mau tanya cara ganti nomer dana karena nomer lama udah hangus dan ga bisa login lagi gimana ya kak? terimakasih,,,,,
11/18/2021 8:10,@danawallet Min, knp temen saya gabisa upgrade ke dana premium ya ? Mohon bantuannya dong,,,,
11/18/2021 7:59,RT @seterahdeh: ngiler liat samsung galaxy z flip?,,,,,
11/18/2021 7:56,Pakai Dana Praktis Banget Gak Ribet @danawallet #BebasDrama https://t.co/wf7KbkbElP,,,,,
11/18/2021 7:29,DAFTAR DANA di TIX ID dapet POCERRRRRR 11 REBU OLEH UGAAAAA @danawallet https://t.co/VhqV7v6hao,,,,,
11/18/2021 7:22,@danawallet Yoi urus kirim uang DANA JUARANYA,,,,,
11/18/2021 7:15,RT @danawallet: Nah, gitu guys ceritanyaa..... Urusan Kirim Uang pakai DANA aja gak pusing ada drama gaptek nyari ATM lagi. Pastinya prakti…,,,,
11/18/2021 6:33,@oohtinda @danawallet nomor lu disadap kali ne, gue saldo ngendap 900k dari jamn kapan aman aman ajatuh,,,,
11/18/2021 6:16,@danawallet Stuck dsini lama banget https://t.co/hwblclfwzU,,,,,
11/18/2021 5:46,sore, tolong dibantu akun sy dibekukan dari pagi sudah chat cs emaill tetapi blm ada balasan🙏  @danawallet https://t.co/PIj4o9dBfb,,,,
11/18/2021 5:31,@chansykaskus @itsmematcxha @IndosatCare @IndosatOoredoo @danawallet @danasupport Bapak yang kami hormati, mohon ma… https://t.co/qCWR0bJx56,,,,
11/18/2021 4:59,Pakai Dana Hidup Bebas Drama @danawallet https://t.co/6ggRoixKRM,,,,,
11/18/2021 4:37,Buat Tim Males Ngantri beli tiket NONTON BIOSKOP wajib coba pakai @danawallet https://t.co/tqHaavokBg,,,,,
11/18/2021 4:26,@danawallet Lewat Whatsapp udah kyk nunggu antri BLT dibalesnya lama banget. Lewat telepon buang-buang pulsa. CS ga… https://t.co/VGL0MR3Zzc,,,,,
11/18/2021 3:39,@knpgitu @danawallet Kirim uang ke transfer 2kali. Tapi notifikasi nya sekali. Pas komplen lama bgt penanganannya.😐,,,,,
11/18/2021 3:32,mulai benci sama DANA karena gak ada notifikasi push buat transaksi dana masuk dan keluar, giliran buat promo rajin… https://t.co/fbx4dz2UCg,,,,
11/18/2021 3:24,@danawallet @PatriciaGouw @edrictjandra Udah nonton dong miin 😍,,,,,
11/18/2021 3:24,@danawallet @PatriciaGouw @edrictjandra Keren bgttt hadiah2nya 😍,,,,,
11/18/2021 3:23,@danawallet Banyak poin kekumpul 😍,,,,,
11/18/2021 3:23,@danawallet Menjadi ibu juga jadi pahlawan ya min 😁😍,,,,,
11/18/2021 3:22,@danawallet Ibu is my hero 😍,,,,,
11/18/2021 3:21,@danawallet Berlimpah poin pada saat itu 😌,,,,,
11/18/2021 3:21,@danawallet @patgouw @edrictjandra Udah ikutan miinn 😍,,,,,
11/18/2021 3:20,@danawallet Mantep2 bgt min hadiahnya 😍,,,,,
11/18/2021 3:19,@danawallet Keren bgt danaa 😍,,,,,
11/18/2021 3:18,@danawallet @LAZADA_ID Cepet bgt abisnya voucher di a+ reward 😍,,,,,
11/18/2021 3:18,@danawallet @Apple Masih ada nih min pointnya, bisa d tuker saldo dana jg sih untungnya hehe,,,,
11/18/2021 3:17,@danawallet Buat para gamers mantep nih,,,,,
11/18/2021 3:02,@danawallet Pake dana mudah kirim uang TDK ada biyaya admin,,,,,
11/18/2021 2:53,@ValentinaPital2 @danawallet Rupanya harus update, tapi tumben nggak ada peringatan. Sekarang sudah bisa. Terima ka… https://t.co/1zMwGXxHK4,,,,
11/18/2021 2:39,Gila bangeett!!! aseli deh di DANA tuh bisa apa aja, salah satunya ya ini - bisa atur perencanaan keuangan lewat ap… https://t.co/EfItMPr0ki,,,,
11/18/2021 2:37,Suka lupa gak sih kalo abis kirim uang buat Simpen buktinya? Untung aja udah ada kemudahan baru di DANA, hihi jadi… https://t.co/7hcGPT0f7x,,,,
11/18/2021 2:36,Seneng banget, jangkauan DANA makin luas 😍 DANA ternyata juga nerima intern loh. Cek infonya ke IG @daysindana yaa… https://t.co/gDeko6UQIq,,,,
11/18/2021 2:35,Bisa pilih salah satu gak? Kayaknya enggak deh 😌 soalnya semua keuntungan itu ada di DANA hihi. Manfaat itu semua j… https://t.co/HVeNgdXu6x,,,,,
11/18/2021 2:27,@danawallet Lupa unfollow dana wkwkwk. Dah gk pake, jelek aplikasinya.,,,,
11/18/2021 2:26,@danawallet Sudah min. Tidak ada respon.,,,,,
11/18/2021 2:15,@danawallet Tenang min alhamdulillah selalu lancar jaya 😍,,,,,
11/18/2021 2:13,@danawallet Meski pandemi ttp harus berbuat baik walau kadang sulit 😍,,,,,
11/18/2021 2:13,@danawallet @eternals @MarvelIndonesia @tix_id Udah pgn bgt nonton bioskop tp msh pny baby 😌,,,,,
11/18/2021 2:11,@danawallet Asiknya atur finplan di dana soalnya praktis, 1 app bisa untuk semua 😍,,,,
11/18/2021 2:10,@danawallet Udah di updgrade dong min 😍,,,,,
11/18/2021 2:10,@danawallet Banyak promo ya miin 😍,,,,,
11/18/2021 2:09,@danawallet mau ganti nomor telepon aja dipersulit. udah 1 bulan.,,,,,
11/18/2021 2:05,@danawallet Cek DM min,,,,,
11/18/2021 2:01,@danawallet Mantep banget pake dana 😍,,,,,
11/18/2021 1:57,@danawallet Makin luas aja jangkauan dana 😍,,,,,
11/18/2021 1:56,@danawallet dana kenapa sekarang lemot bgt ya min,,,,,
11/18/2021 1:45,@danawallet min, mau upgrade ke dana premium ga bisa2 kenapa ya? Selalu begini https://t.co/bW8tqxz8od,,,,
11/18/2021 0:09,@danawallet min dari semalem mau transfer dana ke bank gagal terus nih, udh hubungi cs malah jawaban nya kek robot,,,,
11/17/2021 18:29,@danawallet Sudah saya isi semoga segera ditangani ya. Karna saya sudah hubungi cs dan wa nya tp nihil.,,,,,
11/17/2021 17:46,@SSchnellHendric @danawallet lama ya kak prosesnya?,,,,,
11/17/2021 17:45,@AronDesjardins @danawallet brpa lama kak?,,,,,
11/17/2021 17:45,@maheulba @danawallet sama kak😭😭 katanya mnta refund ke shopee, gmn cerita deh hahaha,,,,
11/17/2021 17:43,@itsmematcxha @IndosatCare @IndosatOoredoo @IndosatBusiness @danawallet @danasupport kirain cm tsel taunya kuning j… https://t.co/FgWYOXnJl1,,,,,
11/17/2021 17:05,udah paling bener trasnfer antar bank pakai @danawallet #bebasDrama https://t.co/31wqeFsFm1,,,,,
11/17/2021 17:02,@danawallet min saya beli pulsa pake virtual akun bca transaksi berhasil, kenapa pulsa nya blm masuk ya?,,,,
11/17/2021 16:58,Malem malem kehabisan token listrik PLN. gak perlu khawatir aku pesen di @danawallet jd aman https://t.co/pnRKdSMP5L,,,,,
11/17/2021 16:48,@danawallet padahal udh ada notif berhasil dr kartu kredit nya :( https://t.co/7KaaZwkLA5,,,,,
11/17/2021 16:43,@danawallet kamu kenapa :( beli pulsa di refund trs https://t.co/zIPkHz9e8Z,,,,,
11/17/2021 16:23,@danawallet sudah referral teman dan sudah transaksi tapi hadiah saya gak dapet gimana ini,,,,,
11/17/2021 16:17,@danawallet min, untuk transaksi pada waktu 22.00 WIB keatas apakah suka terjadi keterlambatan?,,,,
11/17/2021 15:52,@oh_my_o @danawallet Gag dibales kak dr tdi.,,,,,
11/17/2021 15:27,@danawallet min, cek dm,,,,
11/17/2021 13:47,@dhee0605 Chat aja admin dana @danawallet,,,,,
11/17/2021 13:44,Minn ini kenapaaa? Muka saya ga ganti” padahal gagal muluuu 😭😭 @danawallet https://t.co/R4YPpLvsM3,,,,,
11/17/2021 13:10,@danawallet Kak kmren aku mnang giveaway di IG tapi setelah aku isi data lengkap tapi ngk ada kelanjutan nya y kak,,,,,
11/17/2021 12:47,@danawallet Kak.. dana ada gangguan kah, ko kode otp blm ada aja yah?,,,,
11/17/2021 12:38,@danawallet hallo, mohon dibantu, saat saya mau isi pulsa, tidak bisa pilih nomor yg akan saya isi pulsa, mohon dib… https://t.co/83boW2jjvE,
11/17/2021 12:32,@nuqraheni @danawallet Gataauuu ka eni😭😭 kayaknya engga,,,,,
11/17/2021 12:29,@p1ckcityxx @danawallet Hah..kog bisa Dea, dipakai-in password ga,,,,
11/17/2021 12:28,@ValeriaMarciaG @danawallet kak masalahnya sebulan lebih mau sabar gmn lagi?😀,,,,,
11/17/2021 12:01,RT @FOOD_FESS: Samsung Galaxy Z flip 3, PS5 bisa kamu dapetin GRATIS cuma dari transaksi pake DANA, yuk kumpulin DANA point di 1-11 Nov dan…,,,
11/17/2021 11:46,@danawallet Tolong minnn, tolong 😭😭,,,,
11/17/2021 11:29,@Gebyyseptiana @danawallet mjb kaa. kalo dah dpt nomer laporan, ditunggu aja. harus sabar2 sih, antri tuh laporanny… https://t.co/FUosj7xAz5,,,
11/17/2021 11:24,@Sahabattugasmu1 @danawallet aku prnh jg, dah lama sih. cuman udah terkirim. misal udah email, ditunggu aja gan. it… https://t.co/v4jNGBTQIL,,,
11/17/2021 11:10,@Sahabattugasmu1 @danawallet mjb nder. gw ya pernah punya pengalaman sama. tp dah slesei skrg. emang kudu ekstra sa… https://t.co/McKazQ5Dqi,,,,,
11/17/2021 10:44,@dewi_puspa00 @danawallet mjb mba, cb hapus cache, cek update ato cb install lg ja aplikasinya. soalnya aku pernah… https://t.co/5mi8SxKNcx,,,
11/17/2021 10:13,RT @FOODFESS2: Mau ganti hp gratis?,,,,,
11/17/2021 9:50,@danawallet Nggak ada tanggapan,,,,,
11/17/2021 9:42,@danawallet aduanku kenapa nggak ditanggapin?,,,,,
11/17/2021 9:35,RT @WatchmenID: @tokenomy 5 orang yang beruntung bakal dapet hadiah berupa top up @danawallet senilai Rp 100.000 dari @Tokenomy!,,,,,
11/17/2021 9:22,@danawallet Sudah di wa ka, tp belum ada balasan🙃,,,,
11/17/2021 8:37,tolong dong 😢 @danawallet https://t.co/94PL9Q5wud,,,,,
11/17/2021 8:35,@danawallet baik min tolong di cek kembali dm saya ya min🙏🏻,,,,,
11/17/2021 8:34,RT @BNI: Kalo kamu pengguna Kartu Debit BNI berlogo Mastercard, ini saatnya buat gabung ke tim simpen kartu di aplikasi. Soalnya ada diskon…,,,,
11/17/2021 8:33,Halo @danawallet , adik saya saldo dananya dicuri, bisa dikembalikan ga ?,,,
11/17/2021 7:42,@kennirana @restumeissa @danawallet AKU SERINGG GITU AKHIR2 INII🙂,,,,,
11/17/2021 7:25,@danawallet min gimana caranya ganti akun dana di Bukalapak.. Saya kesel bgt udah ganti no HP tapi ga bisa ngubah akun dana saya dibukalapak,,,,,
11/17/2021 7:12,@danawallet min lagi error? Saya kirim statusnya berhasil tapi kenapa belum masuk saldonya ke rekening bank?,,,,,
11/17/2021 7:10,Sebagai orang yang suka jajan, ku juga suka cari promo atau diskonan. Ya kayak gini lah, kalo pake DANA tuh banyak… https://t.co/YBeuQgJndC,,,
11/17/2021 6:20,RT @ustadchen: Guys mau PS5 gratis? atau Samsung Galaxy Z Flip 3 gratis? Buruan transaksi sebanyak-banyaknya pake DANA dan kumpulin DANA po…,,,,,
11/17/2021 6:15,@izalizul15 @danawallet Ngeng,,,,,
11/17/2021 6:08,@danawallet Semua benar....,,,,,
11/17/2021 5:54,@danawallet min tlg cek dm urgent😭🙏🏻,,,,,
11/17/2021 5:45,RT @danawallet: Belanja belanja belanja! Beli Voucher DANA Deals di DANA hanya Rp500 hematnya s/d Rp20Rb* untuk kamu yang pingin belanja di…,,,,,
11/17/2021 5:37,@danawallet Tolong buka DM dong,,,,,
11/17/2021 5:01,@danawallet Gratis Biaya admin 🔥,,,,,
11/17/2021 4:40,@danawallet Saya sudah hubungi via wa terus diarahkan ke web dan saya melaporkannya. Namun salah ditanggapi dikiran… https://t.co/9pfuylQXpc,,,,,
11/17/2021 4:39,bayar tagihan pakai DANA jd lbh mudah hemat waktu dan tenaga @danawallet https://t.co/WJUwU2gUQa,,,,,
11/17/2021 4:36,Dear @danawallet @danasupport, kenapa tiap kali saya coba beli voucher muncul ini??? Pdahal sejak promo 11 11 saya… https://t.co/680ieAetjh,,,,
11/17/2021 4:22,@kennirana @danawallet kepending ya trfannya?🙃,,,,,
11/17/2021 4:15,Good news buat para gamers nihh!!!,,,,,
11/17/2021 4:14,Meskipun HARBOLNAS udah lewat tapi promo di DANA tetep melekat!!! Hihi yuk yang suka main game, ada promo voucher l… https://t.co/p63RbxrmJb,,,,
11/17/2021 4:11,Sebenernya salah satu keren nya DANA tuh ya ini, bebas gaptek. why? Soalnya gak perlu punya atm atau mobile banking… https://t.co/km9UxpiJpf,,,,
11/17/2021 3:58,@danawallet ,,,,,
